title,description,url,published_date,source,country,language
Terrorakt nahe Fruchtbarkeitsklinik in Kalifornien,"Eine heftige Explosion rüttelte Bewohner der südkalifornischen Stadt Palm Springs auf. Die genauen Hintergründe sind noch unklar, doch die US-Bundespolizei FBI ist sich schon ziemlich sicher.",https://www.dw.com/de/terrorakt-nahe-fruchtbarkeitsklinik-in-kalifornien/a-72579065?maca=de-rss-de-all-1119-xml-mrss,2025-05-18T06:45:00,Deutsche Welle,Germany,de
Segelschulschiff rammt Brooklyn Bridge in New York,Vor den Augen entsetzter Passanten hat ein Segelschulschiff der mexikanischen Marine die weltberühmte Brooklyn Bridge in New York gerammt. Zwei Menschen starben.,https://www.dw.com/de/segelschulschiff-rammt-brooklyn-bridge-in-new-york/a-72579066?maca=de-rss-de-all-1119-xml-mrss,2025-05-18T06:40:00,Deutsche Welle,Germany,de
ESC 2025 JJ aus Österreich feiert Finalsieg,Der junge Countertenor gewann den diesjährigen Eurovision Song Contest mit der Pop-Oper Wasted Love. Deutschland landete in Basel mit Baller von Abor  Tynna im Mittelfeld.,https://www.dw.com/de/esc-2025-jj-aus-österreich-feiert-finalsieg/a-72578840?maca=de-rss-de-all-1119-xml-mrss,2025-05-18T05:04:00,Deutsche Welle,Germany,de
Trump und Netanjahu - ehemals beste Freunde?,"Während Donald Trump in den Golfstaaten Geschäfte macht und einen Waffenstillstand mit den Huthi im Jemen aushandelt, sieht Benjamin Netanjahu von der Seitenlinie zu. Was läuft schief zwischen Israels und den USA?",https://www.dw.com/de/trump-und-netanjahu-ehemals-beste-freunde/a-72576928?maca=de-rss-de-all-1119-xml-mrss,2025-05-17T19:32:00,Deutsche Welle,Germany,de
UN prangern neue Großoffensive Israels im Gazastreifen an,"Israel zeigt sich fest entschlossen, die radikalislamische Hamas mit voller Kraft zu zerschlagen. Der oberste Menschenrechtler der Vereinten Nationen bewertet das Vorgehen der israelischen Armee mit drastischen Worten.",https://www.dw.com/de/un-prangern-neue-großoffensive-israels-im-gazastreifen-an/a-72574496?maca=de-rss-de-all-1119-xml-mrss,2025-05-17T10:41:00,Deutsche Welle,Germany,de
"Glitter, Glamour, Politik der ESC vor der Endrunde","Der Eurovision Song Contest ESC geht auf die Zielgerade Nach der zweiten Zwischenrunde stehen die 26 ESC-Finalisten fest. Die große Show am Samstagabend verspricht Glanz und Glamour, hat aber weiter Konfliktpotential.",https://www.dw.com/de/glitter-glamour-politik-der-esc-vor-der-endrunde/a-72564159?maca=de-rss-de-all-1119-xml-mrss,2025-05-16T16:32:00,Deutsche Welle,Germany,de
Wie entwickelt sich die sexuelle Orientierung?,"Sexualität ist vielfältig. Zu welchem Geschlecht man sich hingezogen fühlt, entscheidet sich in der Pubertät. Ein Zusammenspiel aus biologischen und psychosozialen Faktoren ist entscheidend.",https://www.dw.com/de/wie-entwickelt-sich-die-sexuelle-orientierung/a-72564521?maca=de-rss-de-all-1119-xml-mrss,2025-05-16T13:13:00,Deutsche Welle,Germany,de
Zu wenig Regen Was tun gegen Dürre in Deutschland?,"Selten war es im Frühjahr so trocken wie 2025. Landwirtschaft, Grundwasser und sogar Verbraucherpreise leiden darunter, Pflanzen und Ökosysteme geraten frühzeitig unter Stress. Was kann man dagegen tun?",https://www.dw.com/de/zu-wenig-regen-was-tun-gegen-dürre-in-deutschland/a-72555373?maca=de-rss-de-all-1119-xml-mrss,2025-05-16T11:26:00,Deutsche Welle,Germany,de
125 Jahre Popkultur Die Zauberfarben von OZ,Von essbaren Farben bis Technicolor-Tricks Die Story des Zauberers von OZ ist auch eine Geschichte der Farben. Welche Akzente der Popkultur-Klassiker setzte.,https://www.dw.com/de/125-jahre-popkultur-die-zauberfarben-von-oz/a-72557355?maca=de-rss-de-all-1119-xml-mrss,2025-05-16T10:38:00,Deutsche Welle,Germany,de
Eklat bei FIFA-Kongress Riss zwischen Gianni Infantino und der UEFA,"Vertreter der UEFA verlassen vorzeitig den FIFA-Kongress in Paraguay, weil Gianni Infantino verspätet anreist. Die Europäer sehen im Verhalten des FIFA-Präsidenten einen Affront.",https://www.dw.com/de/eklat-bei-fifa-kongress-riss-zwischen-gianni-infantino-und-der-uefa/a-72562270?maca=de-rss-de-all-1119-xml-mrss,2025-05-16T10:15:00,Deutsche Welle,Germany,de
Bundesliga-Rekordschiedsrichter Felix Brych geht in Rente,Nach 359 Bundesligaspielen verabschiedet sich einer von Deutschlands erfahrensten Schiedsrichtern. Brych hat viele Höhen erlebt - mit Phantomtor und Kreuzbandriss aber auch einige Tiefen.,https://www.dw.com/de/bundesliga-rekordschiedsrichter-felix-brych-geht-in-rente/a-72558746?maca=de-rss-de-all-1119-xml-mrss,2025-05-16T08:34:00,Deutsche Welle,Germany,de
Ukraine erwägt Bindung ihrer Währung an Euro statt US-Dollar,"In der Ukraine werden die Überlegungen laut, den US-Dollar als Referenzwährung durch den Euro zu ersetzen. Welche Vor- und Nachteile könnten sich für die Wirtschaft ergeben und wie schnell wäre die Idee umsetzbar?",https://www.dw.com/de/ukraine-erwägt-bindung-ihrer-währung-an-euro-statt-us-dollar/a-72554653?maca=de-rss-de-all-1119-xml-mrss,2025-05-15T13:53:00,Deutsche Welle,Germany,de
Deutschland und Israel Steinmeiers schwieriger Besuch bei Freunden,"Deutschland und Israel würdigen ihre 60-jährigen Beziehungen mit gegenseitigen Visiten. Israels Präsident Herzog war in Berlin, Bundespräsident Steinmeier in Jerusalem. Beides sind keine einfachen Begegnungen.",https://www.dw.com/de/deutschland-und-israel-steinmeiers-schwieriger-besuch-bei-freunden/a-72549720?maca=de-rss-de-all-1119-xml-mrss,2025-05-15T13:41:00,Deutsche Welle,Germany,de
Afghanistan Kein Platz für Vielfalt unter den Taliban,"Frauenrechte, kulturelle und religiöse Pluralität werden immer weiter eingeschränkt. Die Taliban dulden kaum etwas außerhalb ihrer religiösen und ethnischen Ordnung. Doch Abschiebungen nach Afghanistan gehen weiter.",https://www.dw.com/de/afghanistan-kein-platz-für-vielfalt-unter-den-taliban/a-72550563?maca=de-rss-de-all-1119-xml-mrss,2025-05-15T11:23:00,Deutsche Welle,Germany,de
Trendsport Die Ninjas erobern Deutschland,"Spektakuläre Sprünge, waghalsige Hindernisse - der Ninja-Sport verlangt den Athletinnen und Athleten alles ab. Vor allem Kinder sind begeistert und machen den etablierten Ninjas Konkurrenz.",https://www.dw.com/de/trendsport-die-ninjas-erobern-deutschland/a-72536269?maca=de-rss-de-all-1119-xml-mrss,2025-05-15T08:13:00,Deutsche Welle,Germany,de
Cognac in der Krise Frankreichs Exportschlager zwischen Handelskonflikt und Klimawandel,"Cognac aus Frankreich gilt als der edelste Traubenschnaps der Welt. 98 Prozent der Produktion wird in über 150 Länder exportiert. Inzwischen kämpfen die Produzenten mit Zöllen, Absatzrückgängen und Klimawandel.",https://www.dw.com/de/cognac-in-der-krise-frankreichs-exportschlager-zwischen-handelskonflikt-und-klimawandel/a-72512828?maca=de-rss-de-all-1119-xml-mrss,2025-05-15T07:14:00,Deutsche Welle,Germany,de
Kanye West Nazi-Symbole und die Macht der Plattformen,"Kanye West sorgt mit Nazi-Referenzen in seinem neuen Song für Empörung. Warum das Video in Deutschland verboten ist, in den USA aber nicht  und was das über Social Media und Meinungsfreiheit verrät.",https://www.dw.com/de/kanye-west-nazi-symbole-und-die-macht-der-plattformen/a-72539197?maca=de-rss-de-all-1119-xml-mrss,2025-05-14T13:12:00,Deutsche Welle,Germany,de
Geheimtipp aus Deutschland Mascha Schilinski in Cannes,Nach neun Jahren Pause hat es wieder eine deutsche Regisseurin in den Wettbewerb von Cannes geschafft Mascha Schilinski zeigt ihren Film In die Sonne schauen. Nicht nur sie ist überrascht.,https://www.dw.com/de/geheimtipp-aus-deutschland-mascha-schilinski-in-cannes/a-72529773?maca=de-rss-de-all-1119-xml-mrss,2025-05-14T12:18:00,Deutsche Welle,Germany,de
"FIFA-Kongress Infantino, Trump und Saudi-Arabien","Keine Präsidentenwahl, keine WM-Vergabe - beim FIFA-Kongress wirkt die Tagesordnung unspektakulär. Für Brisanz sorgen Fragen zur Politik von Donald Trump und die Menschenrechtslage in Saudi-Arabien.",https://www.dw.com/de/fifa-kongress-infantino-trump-und-saudi-arabien/a-72535698?maca=de-rss-de-all-1119-xml-mrss,2025-05-14T09:58:00,Deutsche Welle,Germany,de
