title,description,url,published_date,source,country,language
All Blacks midfielder recommits for two more years,The 30-year-old turned down multiple overseas offers to continue on as Crusaders captain.,https://www.stuff.co.nz/sport/360696616/crusaders-captain-david-havili-re-signs-new-zealand-rugby-through-2027,2025-05-21T20:00:00,Stuff,New Zealand,en
"First-home buyers are getting into market with less savings, data shows",Forget saving a 20 per cent deposit - large numbers of first-home buyers are getting into the market with much smaller levels of savings.,https://www.stuff.co.nz/home-property/360697597/first-home-buyers-are-getting-market-less-savings-data-shows,2025-05-21T19:20:10,Stuff,New Zealand,en
Rob Thomas of Matchbox 20 announces first solo tour in NZ,"Thomas is set to come to Auckland, Wellington and Christchurch in November.",https://www.stuff.co.nz/culture/360697081/rob-thomas-matchbox-20-announces-three-shows-first-nz-solo-tour,2025-05-21T19:00:00,Stuff,New Zealand,en
Who killed Geoff Ware? Partner found adorable farmer fatally injured at home,"As a small community reels from a humble farmers death, his partner Rita Tawhai has spoken out saying she believes she knows whos responsible.",https://www.stuff.co.nz/nz-news/360697283/who-killed-geoff-ware-partner-found-adorable-farmer-fatally-injured-home,2025-05-21T17:00:00,Stuff,New Zealand,en
Patient harm warning as heart surgery delays laid bare,"New wait list figures obtained by Stuff show extensive delays for cardiac surgery, which specialists warn are putting lives at risk.",https://www.stuff.co.nz/nz-news/360697002/patient-harm-warning-heart-surgery-delays-laid-bare-new-figures,2025-05-21T17:00:00,Stuff,New Zealand,en
The West Coast company supplying Costco with its low-price butter,Who is making this butter and how can it sell for so much less?,https://www.stuff.co.nz/business/360696358/what-westland-milk-products-supplier-costcos-low-price-butter,2025-05-21T17:00:00,Stuff,New Zealand,en
4 ways to make your house germier  in a good way,"The world around us, including our homes, is full of microorganisms such as bacteria, viruses and fungi, and many of these are actually good for us.",https://www.stuff.co.nz/home-property/360691884/4-ways-make-your-house-germier-good-way,2025-05-21T17:00:00,Stuff,New Zealand,en
Explained Whats happening with youth suicide rates and whats beneath the numbers?,University of Auckland researchers have challenged youth suicide numbers in the latest Unicef report - but a deeper tragedy lays beneath it all.,https://www.stuff.co.nz/nz-news/360696527/explained-whats-happening-youth-suicide-rates-and-whats-beneath-numbers,2025-05-21T17:00:00,Stuff,New Zealand,en
No evidence refugees pose security risk to NZ but new bill targets them anyway,"Stuff can reveal that over the past 10 years, no refugee has been certified as posing a national security risk under the Immigration Act.",https://www.stuff.co.nz/politics/360695482/no-evidence-show-refugees-pose-security-risk-nz-new-bill-targets-them-anyway,2025-05-21T17:00:00,Stuff,New Zealand,en
Job ads rise again as new report sees signs market may be stabilising,"Modest growth continues, with retail and tech sectors showing strong gains, according to SEEK.",https://www.stuff.co.nz/business/360697236/job-ads-rise-again-seek-reports-signs-market-may-be-stabilising,2025-05-21T12:15:00,Stuff,New Zealand,en
Wellingtons ugly duckling villa returns to market as a swan,"They called it the ugly duckling beside its elegant sisters. Now, this vintage home has been transformed into a heritage swan.",https://www.stuff.co.nz/home-property/360696524/wellingtons-ugly-duckling-villa-returns-market-swan,2025-05-21T03:42:27,Stuff,New Zealand,en
This is the new face of the best-selling car in New Zealand,"Toyota has revealed the sixth-generation RAV4, coming with plug-in power and a brand-new GR Sport variant.",https://www.stuff.co.nz/motoring/360696800/new-face-best-selling-car-new-zealand,2025-05-21T02:00:00,Stuff,New Zealand,en
Major US newspapers ran a summer reading list. AI made up book titles,The Chicago Sun-Times and the Philadelphia Inquirer printed a special section that included articles written using generative AI.,https://www.stuff.co.nz/society/360696780/major-newspapers-ran-summer-reading-list-ai-made-book-titles,2025-05-21T01:26:01,Stuff,New Zealand,en
Propaganda Im not falling for Why everyones making this list all of a sudden,"Users are jumping on the trend, listing things they consider propaganda Im not falling for.",https://www.stuff.co.nz/society/360696284/milk-run-clubs-and-labubus-items-tiktok-users-are-labelling-propaganda,2025-05-20T23:05:41,Stuff,New Zealand,en
The chocolate biscuit that could help you lose weight,Italian scientists create cookie that works like Ozempic by adding bitter compound to recipe.,https://www.stuff.co.nz/wellbeing/360696244/chocolate-biscuit-could-help-you-lose-weight,2025-05-20T21:21:20,Stuff,New Zealand,en
"Meet the Costco cowboy, bringing bargain butter to all the land",Every few weeks Kaleb Halverson travels from New Plymouth to Auckland to snap up more butter for his customers across Taranaki.,https://www.stuff.co.nz/money/360696053/how-does-costco-offer-butter-so-cheap,2025-05-20T18:49:25,Stuff,New Zealand,en
Your kids have left home. Now what?,Six things to keep in mind when grappling with empty nest emotions,https://www.stuff.co.nz/wellbeing/360689443/your-kids-have-left-home-now-what,2025-05-20T17:00:00,Stuff,New Zealand,en
Shes a former addict who almost died - now shes saving lives,"Emily Duncan, a former meth addict who almost died multiple times, is using her experience to create trauma-informed addiction treatment.",https://www.stuff.co.nz/nz-news/360691078/shes-former-addict-who-almost-died-now-shes-saving-lives,2025-05-20T17:00:00,Stuff,New Zealand,en
Aucklands Matariki Festival celebrates new years promise,Matariki Festival is a celebration of the Māori New Year for all to enjoy across Tāmaki Makaurau Auckland.,https://www.stuff.co.nz/nz-news/360679420/aucklands-matariki-festival-celebrates-new-years-promise,2025-05-20T07:08:08,Stuff,New Zealand,en
One of Australias richest couples to give away half their 7.6b fortune,The billionaire couple who founded design software company Canva want others to also give their wealth away.,https://www.stuff.co.nz/business/360694208/one-australias-richest-couples-give-away-half-their-76b-fortune,2025-05-20T03:22:15,Stuff,New Zealand,en
What experts want for KiwiSaver in Budget 2025,"Higher contribution rates, more incentives and better education is what experts want to see changed with KiwiSaver in Thursdays Budget.",https://www.stuff.co.nz/money/360694537/what-experts-want-kiwisaver-budget-2025,2025-05-20T00:42:02,Stuff,New Zealand,en
An Australian con artist made these chilling confessions. Then a criminologist dissected every word,"The fraudster laid bare a life of false identities, fake trust funds and a 141,600 scam against his own lover. He says he wants to change, but an expert has doubts.",https://www.stuff.co.nz/world-news/360695219/australian-con-artist-made-these-chilling-confessions-then-criminologist-dissected-every-word,2025-05-20T00:22:28,Stuff,New Zealand,en
"Rug up, folks - temperatures set to plummet across the country","In the south, Twizel will reach -1C overnight on Monday, while in the north sub-zero temperatures are expected for Waiouru.",https://www.stuff.co.nz/nz-news/360694117/rug-folks-temperatures-set-plummet-across-country,2025-05-19T03:18:19,Stuff,New Zealand,en
"E ono ngā tau o te mahi huarahi, ā, kāhore anō kua whakatikaina te huarahi mōrearea","Kua kitea e ngā kaitaraiwa te maha o ngā whakarerekētanga ara, te maha o ngā tohu tū, ngā katinga pō me ngā rau koeko huarahi.",https://www.stuff.co.nz/nz-news/360693558/ridiculous-six-years-roadworks-and-dangerous-wellington-road-still-not-fixed,2025-05-18T17:00:00,Stuff,New Zealand,sw
"Clinging to a Greek cliff, this monastery welcomes people from around the world. No women allowed",The medieval monastery clings almost impossibly to sheer cliffs high above the shimmering turquoise of the Aegean Sea.,https://www.stuff.co.nz/travel/360689559/clinging-greek-cliff-monastery-welcomes-people-around-world-no-women-allowed,2025-05-14T22:29:19,Stuff,New Zealand,en
Efforts under way to remove invasive seaweed near Little Barrier Island,Iwi calls for bottom trawling ban in Hauraki Gulf as invasive seaweed exotic caulerpa found at three sites near Little Barrier Island.,https://www.stuff.co.nz/environment/360688053/rapid-response-under-way-remove-invasive-seaweed-found-near-little-barrier-island,2025-05-14T17:00:00,Stuff,New Zealand,en
Ka tukuna e te pouaka reta whakairo a te kaihoahoa kēmu o Pōneke te karere kaha,"Ehara i te pouaka reta noa, ko te tauira whakamātau a Preston McNeil e tū ana mō te 1.6m te teitei, ā, he mea whakaaweawe e ngā pou tūturu.",https://www.stuff.co.nz/home-property/360685287/wellington-game-designers-carved-letterbox-sends-powerful-message,2025-05-07T17:00:00,Stuff,New Zealand,id
E eke ana te pāhihi nanakia puta noa i Te Waipounamu,"Kua hoki haumaru mai ki te kāinga tētahi manu pākiki i uru ki roto i tētahi waka i Te Tai Poutini, ā, ka mutua ki Ōtautahi.",https://www.stuff.co.nz/nz-news/360677965/stowaway-weka-hitches-ride-christchurch-returned-safely-doc,2025-05-05T03:48:00,Stuff,New Zealand,sw
